Longitude	Latitude	Time_stamp	Elevation	HCP1	HCP2	PRP1	PRP2	TWI	NDVI	Elevation_R
-80.292207	43.634252	4047	346.68	11.01	10.24	6.26	7.67	6.09	0.67	9.13
-80.292244	43.63428	4048	346.61	11.11	10.33	6.36	7.78	6.11	0.68	9.06
-80.292283	43.634309	4049	346.53	11.23	10.44	6.46	7.86	6.14	0.68	8.98
-80.292323	43.634338	4050	346.47	11.36	10.62	6.57	7.96	6.19	0.68	8.92
-80.292365	43.634367	4051	346.4	11.49	10.75	6.69	8.1	6.24	0.68	8.85
-80.292406	43.634398	4052	346.34	11.63	11	6.82	8.27	6.29	0.68	8.79
-80.292448	43.634428	4053	346.31	11.78	11.19	6.9	8.39	6.34	0.68	8.76
-80.292489	43.634458	4054	346.31	11.93	11.28	6.93	8.45	6.4	0.68	8.76
-80.292358	43.634447	4251	346.3	11.45	10.76	6.81	8.15	6.23	0.68	8.75
-80.292311	43.634413	4252	346.36	11.25	10.56	6.65	7.95	6.16	0.68	8.81
-80.292265	43.634379	4253	346.42	11.06	10.34	6.48	7.8	6.09	0.68	8.87
-80.292219	43.634346	4254	346.49	10.88	10.14	6.35	7.65	6.05	0.68	8.94
-80.292174	43.634312	4255	346.58	10.75	10.04	6.23	7.51	6.02	0.68	9.03
-80.29213	43.634279	4256	346.65	10.69	9.93	6.14	7.4	5.98	0.67	9.1
-80.292086	43.634245	4257	346.7	10.68	9.87	6.09	7.3	5.93	0.66	9.15
-80.292016	43.634244	4319	346.73	10.85	9.8	6.2	7.37	5.81	0.66	9.18
-80.292065	43.634279	4320	346.64	10.78	9.79	6.18	7.37	5.89	0.66	9.09
-80.292113	43.634315	4321	346.59	10.7	9.8	6.21	7.45	5.94	0.67	9.04
-80.292161	43.634349	4322	346.51	10.76	9.87	6.3	7.54	5.97	0.68	8.96
-80.29221	43.634383	4323	346.42	10.93	10.02	6.44	7.71	6	0.69	8.87
-80.292258	43.634418	4324	346.33	11.13	10.18	6.61	7.84	6.05	0.69	8.78
-80.292308	43.634454	4325	346.28	11.34	10.44	6.78	8.01	6.12	0.68	8.73
-80.292187	43.63445	4517	346.24	11.24	10.05	6.76	7.91	5.9	0.69	8.69
-80.292141	43.634413	4518	346.35	11.09	10	6.55	7.78	5.87	0.69	8.8
-80.292093	43.634376	4519	346.44	10.91	9.98	6.38	7.64	5.85	0.68	8.89
-80.292045	43.634341	4520	346.53	10.89	9.97	6.33	7.57	5.82	0.68	8.98
-80.291997	43.634305	4521	346.6	10.93	10	6.32	7.52	5.75	0.67	9.05
-80.291949	43.634269	4522	346.65	11.01	9.93	6.39	7.54	5.65	0.66	9.1
-80.291842	43.634239	4584	346.76	10.99	9.75	6.53	7.61	5.39	0.65	9.21
-80.291886	43.63427	4585	346.65	10.98	9.83	6.49	7.6	5.48	0.65	9.1
-80.291931	43.634302	4586	346.59	10.97	9.9	6.45	7.59	5.6	0.66	9.04
-80.291977	43.634335	4587	346.53	10.99	9.93	6.42	7.62	5.7	0.67	8.98
-80.292022	43.634368	4588	346.45	11.01	9.94	6.45	7.69	5.75	0.68	8.9
-80.292068	43.6344	4589	346.38	11.06	9.96	6.52	7.77	5.8	0.68	8.83
-80.292114	43.63443	4590	346.3	11.19	9.99	6.66	7.88	5.83	0.69	8.75
-80.29216	43.634461	4591	346.21	11.3	10.04	6.83	7.97	5.87	0.69	8.66
-80.292027	43.634461	4793	346.24	11.23	9.88	6.91	8.1	5.79	0.68	8.69
-80.291988	43.634431	4794	346.3	11.16	9.86	6.77	7.96	5.73	0.68	8.75
-80.291947	43.634402	4795	346.38	11.13	9.82	6.68	7.8	5.66	0.67	8.83
-80.291904	43.634371	4796	346.44	11.09	9.63	6.63	7.67	5.58	0.67	8.89
-80.291861	43.63434	4797	346.5	10.98	9.51	6.62	7.63	5.47	0.66	8.95
-80.291819	43.634307	4798	346.57	10.91	9.45	6.64	7.63	5.36	0.65	9.02
-80.291778	43.634273	4799	346.67	10.89	9.43	6.65	7.62	5.28	0.65	9.12
-80.291737	43.63424	4800	346.78	10.91	9.48	6.65	7.6	5.19	0.64	9.23
-80.291685	43.634247	4884	346.78	10.83	9.27	6.69	7.57	5.15	0.65	9.23
-80.291729	43.63428	4885	346.69	10.84	9.23	6.7	7.61	5.24	0.65	9.14
-80.291773	43.634313	4886	346.6	10.9	9.28	6.69	7.66	5.32	0.66	9.05
-80.291818	43.634347	4887	346.51	10.99	9.43	6.68	7.68	5.42	0.66	8.96
-80.291865	43.63438	4888	346.44	11.13	9.57	6.7	7.73	5.54	0.67	8.89
-80.291911	43.634414	4889	346.35	11.2	9.75	6.77	7.88	5.64	0.67	8.8
-80.291957	43.634448	4890	346.25	11.23	9.87	6.89	8.07	5.73	0.68	8.7
-80.291882	43.634472	5118	346.25	11.33	10.03	6.98	8.16	5.67	0.68	8.7
-80.291851	43.63445	5119	346.31	11.32	9.91	6.9	8.08	5.61	0.67	8.76
-80.291821	43.634427	5120	346.35	11.29	9.89	6.83	7.98	5.54	0.67	8.8
-80.291791	43.634405	5121	346.39	11.2	9.78	6.79	7.89	5.47	0.67	8.84
-80.29176	43.634383	5122	346.45	11.1	9.64	6.75	7.84	5.39	0.67	8.9
-80.291729	43.634361	5123	346.51	11.03	9.4	6.73	7.79	5.33	0.67	8.96
-80.291699	43.63434	5124	346.6	10.93	9.19	6.72	7.73	5.28	0.67	9.05
-80.29167	43.634318	5125	346.65	10.82	9.07	6.71	7.65	5.23	0.66	9.1
-80.29164	43.634295	5126	346.7	10.72	9.05	6.68	7.56	5.19	0.66	9.15
-80.291609	43.634272	5127	346.75	10.69	9.08	6.65	7.5	5.14	0.66	9.2
-80.291578	43.634249	5128	346.8	10.69	9.11	6.62	7.47	5.11	0.66	9.25
-80.291497	43.634236	5269	346.87	10.67	9.06	6.55	7.44	5.06	0.67	9.32
-80.291529	43.63426	5270	346.81	10.65	9.04	6.58	7.44	5.09	0.67	9.26
-80.291561	43.634284	5271	346.74	10.64	9.01	6.62	7.46	5.12	0.67	9.19
-80.291593	43.634308	5272	346.67	10.64	9.01	6.66	7.51	5.16	0.67	9.12
-80.291625	43.634333	5273	346.58	10.72	9.06	6.71	7.61	5.2	0.67	9.03
-80.291658	43.634358	5274	346.53	10.9	9.21	6.74	7.75	5.25	0.67	8.98
-80.291691	43.634382	5275	346.45	11.04	9.46	6.76	7.84	5.31	0.67	8.9
-80.291725	43.634407	5276	346.4	11.16	9.72	6.79	7.92	5.37	0.67	8.85
-80.29176	43.634431	5277	346.34	11.28	9.83	6.85	8	5.44	0.67	8.79
-80.291794	43.634455	5278	346.3	11.37	9.9	6.91	8.1	5.51	0.68	8.75
-80.291698	43.634459	5551	346.33	11.26	9.73	6.9	8.03	5.36	0.68	8.78
-80.291654	43.634428	5552	346.4	11	9.55	6.82	7.87	5.29	0.68	8.85
-80.29161	43.634396	5553	346.47	10.82	9.34	6.75	7.7	5.22	0.68	8.92
-80.291564	43.634366	5554	346.55	10.69	9.21	6.69	7.57	5.16	0.68	9
-80.29152	43.634335	5555	346.62	10.63	9.2	6.63	7.49	5.1	0.68	9.07
-80.291476	43.634304	5556	346.74	10.6	9.21	6.58	7.46	5.07	0.68	9.19
-80.291434	43.634272	5557	346.81	10.61	9.22	6.54	7.45	5.04	0.68	9.26
-80.291392	43.634241	5558	346.89	10.6	9.2	6.49	7.44	5.01	0.68	9.34
-80.291313	43.634243	5615	346.89	10.62	9.18	6.47	7.41	5.08	0.68	9.34
-80.291346	43.634267	5616	346.82	10.64	9.25	6.51	7.42	5.06	0.68	9.27
-80.291379	43.634292	5617	346.74	10.64	9.27	6.55	7.43	5.06	0.68	9.19
-80.291411	43.634317	5618	346.68	10.63	9.32	6.58	7.45	5.08	0.68	9.13
-80.291445	43.634342	5619	346.62	10.64	9.37	6.62	7.48	5.1	0.68	9.07
-80.29148	43.634367	5620	346.54	10.67	9.36	6.66	7.52	5.11	0.68	8.99
-80.291515	43.634392	5621	346.47	10.72	9.3	6.71	7.58	5.13	0.68	8.92
-80.291549	43.634417	5622	346.41	10.77	9.27	6.77	7.65	5.17	0.68	8.86
-80.291585	43.634442	5623	346.34	10.84	9.41	6.82	7.75	5.22	0.68	8.79
-80.291621	43.634466	5624	346.29	11.01	9.58	6.88	7.88	5.27	0.68	8.74
-80.291523	43.634465	5864	346.33	11.08	9.53	6.97	7.92	5.25	0.68	8.78
-80.291484	43.634432	5865	346.41	10.94	9.47	6.88	7.79	5.21	0.68	8.86
-80.291442	43.634399	5866	346.49	10.76	9.5	6.76	7.66	5.18	0.68	8.94
-80.2914	43.634367	5867	346.56	10.69	9.45	6.67	7.54	5.17	0.68	9.01
-80.291356	43.634336	5868	346.64	10.68	9.29	6.61	7.45	5.15	0.68	9.09
-80.291313	43.634304	5869	346.74	10.68	9.2	6.57	7.4	5.13	0.68	9.19
-80.29127	43.634272	5870	346.84	10.67	9.15	6.55	7.43	5.15	0.67	9.29
-80.291228	43.634241	5871	346.91	10.75	9.2	6.58	7.52	5.16	0.67	9.36
-80.291149	43.634235	5954	346.96	11.07	9.53	6.85	7.85	5.15	0.67	9.41
-80.291166	43.634248	5955	346.93	10.96	9.49	6.78	7.77	5.17	0.67	9.38
-80.291184	43.634262	5956	346.9	10.84	9.41	6.73	7.7	5.18	0.67	9.35
-80.291202	43.634276	5957	346.86	10.74	9.29	6.69	7.61	5.19	0.67	9.31
-80.29122	43.634291	5958	346.83	10.71	9.22	6.69	7.55	5.19	0.67	9.28
-80.291237	43.634306	5959	346.77	10.72	9.19	6.69	7.5	5.19	0.67	9.22
-80.291256	43.634321	5960	346.73	10.75	9.17	6.71	7.49	5.18	0.67	9.18
-80.291274	43.634336	5961	346.69	10.78	9.18	6.71	7.51	5.17	0.67	9.14
-80.291294	43.634351	5962	346.65	10.8	9.2	6.73	7.57	5.17	0.67	9.1
-80.291313	43.634366	5963	346.6	10.81	9.27	6.74	7.62	5.19	0.68	9.05
-80.291334	43.634381	5964	346.57	10.82	9.31	6.75	7.66	5.21	0.68	9.02
-80.291355	43.634396	5965	346.53	10.84	9.4	6.78	7.72	5.23	0.68	8.98
-80.291377	43.634411	5966	346.5	10.88	9.48	6.84	7.78	5.24	0.68	8.95
-80.291398	43.634426	5967	346.46	10.95	9.51	6.91	7.84	5.25	0.68	8.91
-80.29142	43.63444	5968	346.42	11.1	9.51	7.01	7.92	5.26	0.68	8.87
-80.291445	43.634458	5969	346.39	11.24	9.51	7.09	8.01	5.26	0.68	8.84
-80.291466	43.634473	5970	346.36	11.31	9.5	7.15	8.08	5.27	0.68	8.81
-80.291312	43.634446	6239	346.45	11.04	9.48	6.86	7.88	5.3	0.68	8.9
-80.291262	43.634412	6240	346.54	11.05	9.42	6.83	7.84	5.24	0.68	8.99
-80.291212	43.634377	6241	346.64	11.02	9.4	6.84	7.79	5.22	0.67	9.09
-80.291164	43.634343	6242	346.73	10.97	9.44	6.89	7.87	5.24	0.67	9.18
-80.291119	43.634307	6243	346.79	11.05	9.53	6.99	8.05	5.23	0.67	9.24
-80.291075	43.63427	6244	346.87	11.12	9.56	7.07	8.12	5.16	0.67	9.32
-80.291031	43.634234	6245	346.96	11.18	9.51	7.13	8.13	5.1	0.67	9.41
-80.29095	43.63423	6469	346.93	11.11	9.5	7.11	8.02	5.13	0.68	9.38
-80.290962	43.634239	6470	346.92	11.09	9.49	7.1	8.03	5.13	0.68	9.37
-80.29098	43.634251	6471	346.89	11.1	9.44	7.1	8.07	5.13	0.68	9.34
-80.291004	43.634267	6472	346.85	11.1	9.43	7.1	8.12	5.14	0.67	9.3
-80.291029	43.634285	6473	346.81	11.07	9.43	7.08	8.12	5.17	0.67	9.26
-80.291056	43.634303	6474	346.77	11.06	9.47	7.06	8.13	5.21	0.67	9.22
-80.291083	43.634321	6475	346.74	11.12	9.51	7.04	8.16	5.24	0.67	9.19
-80.29111	43.634338	6476	346.7	11.09	9.5	6.98	8.07	5.26	0.67	9.15
-80.291134	43.634355	6477	346.66	11.05	9.49	6.92	7.97	5.27	0.67	9.11
-80.291157	43.63437	6478	346.63	11.02	9.48	6.87	7.88	5.26	0.67	9.08
-80.291183	43.634388	6479	346.57	11.05	9.48	6.84	7.83	5.24	0.67	9.02
-80.291208	43.634405	6480	346.54	11.1	9.47	6.82	7.83	5.24	0.67	8.99
-80.291234	43.634423	6481	346.48	11.11	9.49	6.81	7.86	5.25	0.68	8.93
-80.291259	43.634441	6482	346.44	11.05	9.51	6.8	7.86	5.28	0.68	8.89
-80.291284	43.634459	6483	346.41	11.03	9.53	6.8	7.85	5.32	0.68	8.86
-80.291158	43.63447	7118	346.36	10.77	9.34	6.58	7.61	5.34	0.67	8.81
-80.291119	43.634439	7119	346.43	10.88	9.4	6.65	7.79	5.34	0.67	8.88
-80.291083	43.634406	7120	346.51	10.97	9.41	6.74	7.89	5.35	0.67	8.96
-80.291045	43.634373	7121	346.57	11.02	9.4	6.83	7.92	5.33	0.67	9.02
-80.291004	43.634339	7122	346.65	11.03	9.35	6.91	7.92	5.27	0.67	9.1
-80.290958	43.634307	7123	346.72	11.04	9.28	6.99	7.92	5.22	0.68	9.17
-80.290909	43.634277	7124	346.78	11.1	9.34	7.09	7.99	5.22	0.68	9.23
-80.290859	43.634247	7125	346.87	11.33	9.49	7.29	8.26	5.28	0.68	9.32
-80.290801	43.63424	7171	346.87	11.6	9.73	7.51	8.53	5.35	0.68	9.32
-80.290824	43.634256	7172	346.84	11.43	9.59	7.38	8.38	5.33	0.68	9.29
-80.290848	43.634274	7173	346.79	11.25	9.45	7.24	8.19	5.31	0.68	9.24
-80.290873	43.634293	7174	346.73	11.16	9.42	7.14	8.03	5.28	0.68	9.18
-80.290898	43.634311	7175	346.66	11.09	9.31	7.05	7.94	5.27	0.68	9.11
-80.290922	43.634328	7176	346.61	11.05	9.26	6.98	7.9	5.27	0.68	9.06
-80.290943	43.634342	7177	346.6	11.01	9.26	6.91	7.85	5.28	0.68	9.05
-80.290968	43.63436	7178	346.57	10.99	9.29	6.83	7.81	5.31	0.67	9.02
-80.290997	43.634382	7179	346.54	10.94	9.32	6.76	7.78	5.35	0.67	8.99
-80.291029	43.634406	7180	346.49	10.92	9.32	6.72	7.79	5.38	0.67	8.94
-80.291064	43.634432	7181	346.44	10.89	9.34	6.67	7.81	5.38	0.67	8.89
-80.291099	43.634456	7182	346.38	10.83	9.34	6.62	7.77	5.37	0.67	8.83
-80.290977	43.63445	7468	346.37	10.63	9.02	6.64	7.54	5.45	0.67	8.82
-80.290932	43.634419	7469	346.43	10.64	9.09	6.66	7.58	5.42	0.68	8.88
-80.290888	43.634387	7470	346.48	10.84	9.19	6.77	7.74	5.38	0.68	8.93
-80.290845	43.634354	7471	346.56	11.02	9.24	6.92	7.88	5.37	0.68	9.01
-80.290802	43.634323	7472	346.64	11.16	9.34	7.08	8.01	5.4	0.68	9.09
-80.290758	43.634292	7473	346.71	11.35	9.59	7.28	8.19	5.43	0.68	9.16
-80.290715	43.634262	7474	346.78	11.64	9.69	7.53	8.43	5.43	0.68	9.23
-80.290673	43.634232	7475	346.82	11.95	9.88	7.78	8.65	5.38	0.68	9.27
-80.29062	43.63424	7516	346.8	12	10.02	7.84	8.7	5.41	0.68	9.25
-80.290651	43.634263	7517	346.76	11.78	9.76	7.6	8.47	5.44	0.68	9.21
-80.290683	43.634286	7518	346.72	11.55	9.66	7.38	8.27	5.48	0.68	9.17
-80.290716	43.634309	7519	346.67	11.32	9.58	7.17	8.07	5.48	0.68	9.12
-80.290747	43.63433	7520	346.6	11.13	9.48	7.02	7.93	5.47	0.68	9.05
-80.290782	43.634354	7521	346.55	11	9.38	6.91	7.87	5.44	0.68	9
-80.290819	43.634381	7522	346.49	10.91	9.35	6.8	7.81	5.43	0.68	8.94
-80.290858	43.63441	7523	346.42	10.78	9.31	6.7	7.69	5.43	0.68	8.87
-80.290898	43.634438	7524	346.37	10.63	9.14	6.63	7.55	5.46	0.68	8.82
-80.290938	43.634467	7525	346.33	10.6	8.96	6.62	7.48	5.49	0.68	8.78
-80.290783	43.63445	7806	346.32	10.81	9.05	6.77	7.72	5.53	0.68	8.77
-80.290733	43.634412	7807	346.41	10.81	9.16	6.73	7.69	5.54	0.67	8.86
-80.290683	43.634373	7808	346.49	10.97	9.32	6.81	7.78	5.57	0.68	8.94
-80.290634	43.634333	7809	346.56	11.3	9.63	7.08	8.08	5.56	0.68	9.01
-80.290587	43.634294	7810	346.65	11.69	9.95	7.48	8.47	5.51	0.67	9.1
-80.290543	43.634254	7811	346.74	12.22	10.31	8.03	8.97	5.49	0.67	9.19
-80.290443	43.634231	7853	346.8	13.44	11.65	9.43	10.58	5.52	0.66	9.25
-80.290459	43.634244	7854	346.76	12.92	11.13	8.92	9.95	5.54	0.66	9.21
-80.290475	43.634258	7855	346.74	12.48	10.7	8.46	9.38	5.56	0.66	9.19
-80.290491	43.634273	7856	346.71	12.14	10.4	8.08	8.95	5.56	0.66	9.16
-80.290508	43.634288	7857	346.69	11.9	10.12	7.8	8.69	5.57	0.67	9.14
-80.290528	43.634305	7858	346.65	11.7	9.91	7.54	8.48	5.57	0.67	9.1
-80.29055	43.634323	7859	346.59	11.54	9.85	7.32	8.36	5.58	0.67	9.04
-80.290574	43.634342	7860	346.55	11.43	9.77	7.17	8.26	5.6	0.67	9
-80.2906	43.63436	7861	346.52	11.29	9.59	7.03	8.12	5.62	0.68	8.97
-80.290627	43.634379	7862	346.47	11.13	9.4	6.92	7.97	5.62	0.67	8.92
-80.290653	43.634398	7863	346.44	10.98	9.3	6.81	7.82	5.61	0.67	8.89
-80.29067	43.63441	7864	346.42	10.91	9.24	6.78	7.77	5.6	0.67	8.87
-80.29068	43.634417	7865	346.39	10.88	9.21	6.75	7.73	5.6	0.67	8.84
-80.290695	43.634427	7866	346.37	10.83	9.12	6.74	7.7	5.59	0.67	8.82
-80.290713	43.63444	7867	346.34	10.81	8.98	6.79	7.71	5.58	0.67	8.79
-80.290734	43.634454	7868	346.31	10.81	8.87	6.83	7.72	5.58	0.67	8.76
-80.290754	43.63447	7869	346.28	10.85	8.88	6.87	7.77	5.58	0.67	8.73
-80.290611	43.634445	8148	346.36	11.01	9.08	7.08	8.05	5.68	0.67	8.81
-80.290568	43.634413	8149	346.45	11.25	9.31	7.17	8.23	5.7	0.67	8.9
-80.290524	43.634381	8150	346.48	11.36	9.47	7.26	8.31	5.68	0.67	8.93
-80.29048	43.63435	8151	346.52	11.45	9.68	7.39	8.38	5.65	0.67	8.97
-80.290436	43.634319	8152	346.61	11.63	10	7.72	8.63	5.66	0.66	9.06
-80.290393	43.634289	8153	346.67	12.29	10.63	8.46	9.41	5.64	0.66	9.12
-80.290361	43.634266	8154	346.7	13.69	11.52	9.46	10.74	5.59	0.66	9.15
-80.290339	43.634249	8155	346.75	14.29	12.24	10.07	11.35	5.55	0.66	9.2
-80.290325	43.634239	8156	346.76	14.57	12.5	10.41	11.66	5.52	0.66	9.21
-80.290273	43.634242	8194	346.7	14.63	12.67	10.53	11.55	5.51	0.66	9.15
-80.290293	43.634265	8197	346.65	14.16	12.33	9.96	11.13	5.57	0.66	9.1
-80.290304	43.634271	8198	346.65	13.96	12.23	9.74	10.93	5.59	0.66	9.1
-80.290316	43.634279	8199	346.64	13.69	12.06	9.46	10.64	5.61	0.66	9.09
-80.29033	43.634287	8200	346.61	13.32	11.74	9.14	10.3	5.63	0.66	9.06
-80.290348	43.634299	8201	346.59	12.76	11.32	8.68	9.75	5.66	0.66	9.04
-80.290368	43.634313	8202	346.56	12.24	10.88	8.26	9.26	5.68	0.66	9.01
-80.290389	43.634328	8203	346.55	11.81	10.45	7.87	8.82	5.7	0.66	9
-80.290411	43.634343	8204	346.53	11.62	10.12	7.65	8.61	5.7	0.66	8.98
-80.290434	43.634359	8205	346.49	11.53	9.91	7.48	8.47	5.7	0.67	8.94
-80.290457	43.634375	8206	346.48	11.49	9.72	7.41	8.41	5.7	0.67	8.93
-80.29048	43.634392	8207	346.44	11.43	9.6	7.36	8.36	5.71	0.67	8.89
-80.290503	43.634408	8208	346.43	11.4	9.44	7.34	8.36	5.72	0.68	8.88
-80.290526	43.634424	8209	346.4	11.33	9.31	7.31	8.34	5.73	0.68	8.85
-80.290549	43.634441	8210	346.37	11.22	9.25	7.27	8.27	5.73	0.68	8.82
-80.290572	43.634457	8211	346.32	11.09	9.17	7.23	8.2	5.72	0.68	8.77
-80.290473	43.634468	8475	346.3	11.4	9.41	7.44	8.34	5.81	0.68	8.75
-80.29045	43.63445	8476	346.32	11.63	9.56	7.51	8.49	5.8	0.68	8.77
-80.290424	43.63443	8477	346.34	11.71	9.64	7.56	8.58	5.79	0.68	8.79
-80.290397	43.63441	8478	346.38	11.81	9.74	7.65	8.71	5.78	0.67	8.83
-80.29037	43.634389	8479	346.43	11.91	9.89	7.8	8.88	5.78	0.67	8.88
-80.290343	43.634367	8480	346.46	12.21	10.39	8.07	9.17	5.78	0.66	8.91
-80.290314	43.634344	8481	346.48	12.76	11.02	8.55	9.71	5.76	0.66	8.93
-80.290286	43.634321	8482	346.51	13.41	11.67	9.17	10.41	5.71	0.66	8.96
-80.290258	43.634297	8483	346.56	14.16	12.28	9.86	11.19	5.64	0.66	9.01
-80.290229	43.634273	8484	346.59	14.64	12.75	10.45	11.78	5.57	0.66	9.04
-80.290203	43.634249	8485	346.69	14.93	13.58	10.92	12.26	5.51	0.66	9.14
-80.29018	43.634225	8486	346.78	15.47	14.28	11.27	12.76	5.45	0.65	9.23
-80.290062	43.634231	8499	346.64	16.52	15.88	11.33	13.54	5.47	0.64	9.09
-80.29008	43.634241	8500	346.62	16.43	15.56	11.5	13.47	5.49	0.64	9.07
-80.290096	43.634248	8501	346.61	16.34	15.18	11.62	13.41	5.5	0.65	9.06
-80.29012	43.634261	8520	346.6	15.98	14.48	11.64	13.21	5.54	0.65	9.05
-80.290139	43.634275	8522	346.58	15.76	14.29	11.47	13.07	5.56	0.65	9.03
-80.290157	43.634288	8524	346.56	15.63	13.98	11.29	12.89	5.59	0.66	9.01
-80.290171	43.634297	8525	346.53	15.48	13.65	11.09	12.67	5.61	0.66	8.98
-80.290186	43.634308	8526	346.49	15.25	13.23	10.83	12.38	5.64	0.66	8.94
-80.290203	43.634319	8527	346.45	14.89	12.77	10.47	11.97	5.67	0.66	8.9
-80.290221	43.634332	8528	346.42	14.28	12.21	9.96	11.36	5.72	0.65	8.87
-80.290239	43.634345	8529	346.41	13.64	11.65	9.44	10.7	5.76	0.66	8.86
-80.290259	43.634359	8530	346.4	13.13	11.25	8.94	10.11	5.79	0.66	8.85
-80.290279	43.634373	8531	346.4	12.73	10.95	8.51	9.62	5.82	0.66	8.85
-80.290299	43.634387	8532	346.37	12.4	10.59	8.19	9.3	5.83	0.67	8.82
-80.290319	43.634401	8533	346.35	12.18	10.32	7.96	9.09	5.83	0.67	8.8
-80.290339	43.634415	8534	346.32	12.01	10.11	7.79	8.93	5.83	0.67	8.77
-80.290359	43.634429	8535	346.32	11.87	9.92	7.67	8.79	5.83	0.68	8.77
-80.290381	43.634445	8536	346.3	11.76	9.77	7.58	8.64	5.83	0.68	8.75
-80.290404	43.634462	8537	346.27	11.6	9.64	7.51	8.49	5.84	0.68	8.72
-80.290268	43.634446	8801	346.21	11.9	10.08	7.87	8.9	5.93	0.67	8.66
-80.290228	43.634419	8802	346.25	12.3	10.53	8.37	9.33	5.92	0.67	8.7
-80.290191	43.634394	8803	346.26	13.24	11.14	9.2	10.31	5.88	0.66	8.71
-80.290157	43.63437	8804	346.26	14.37	12.18	10.17	11.54	5.82	0.66	8.71
-80.290127	43.634348	8805	346.31	15.15	12.88	10.93	12.4	5.77	0.66	8.76
-80.290105	43.634325	8806	346.36	15.73	13.79	11.42	13.01	5.72	0.66	8.81
-80.290092	43.634305	8807	346.43	15.82	14.25	11.51	13.07	5.68	0.66	8.88
-80.290084	43.634286	8809	346.47	15.98	14.6	11.57	13.18	5.63	0.65	8.92
-80.290074	43.634274	8810	346.51	16.04	14.86	11.57	13.23	5.6	0.65	8.96
-80.290054	43.634264	8811	346.54	16.08	15.22	11.46	13.3	5.58	0.64	8.99
-80.290028	43.634262	8812	346.57	16.03	15.28	11.25	13.29	5.59	0.64	9.02
-80.290003	43.634271	8813	346.52	16.08	15.41	11.22	13.37	5.62	0.64	8.97
-80.28999	43.634287	8814	346.48	16.11	15.12	11.31	13.39	5.67	0.64	8.93
-80.28999	43.634305	8815	346.43	16	14.66	11.44	13.3	5.73	0.64	8.88
-80.290003	43.634322	8816	346.41	15.71	14.01	11.57	13.1	5.77	0.65	8.86
-80.290026	43.634332	8817	346.37	15.31	13.49	11.52	12.81	5.79	0.65	8.82
-80.290054	43.634338	8818	346.35	15.04	13.35	11.3	12.5	5.79	0.66	8.8
-80.290088	43.63435	8819	346.32	14.92	12.93	11.04	12.3	5.8	0.66	8.77
-80.290122	43.634369	8820	346.27	14.56	12.44	10.51	11.84	5.83	0.66	8.72
-80.29015	43.63439	8821	346.26	13.83	11.88	9.76	10.99	5.87	0.66	8.71
-80.290176	43.63441	8822	346.25	13.07	10.95	9.07	10.12	5.92	0.67	8.7
-80.290197	43.634431	8823	346.22	12.48	10.41	8.54	9.48	5.95	0.67	8.67
-80.290213	43.634451	8824	346.19	12.13	10.17	8.19	9.12	5.97	0.67	8.64
-80.29012	43.63446	9055	346.13	12.99	10.77	8.97	10.06	6.01	0.67	8.58
-80.290104	43.63444	9056	346.16	13.57	11.16	9.49	10.69	5.99	0.67	8.61
-80.290089	43.634419	9057	346.17	14.01	11.72	9.99	11.25	5.95	0.67	8.62
-80.290076	43.634398	9058	346.21	14.3	12.25	10.42	11.65	5.92	0.66	8.66
-80.290063	43.634379	9059	346.23	14.49	12.62	10.78	11.94	5.88	0.66	8.68
-80.290051	43.634362	9060	346.27	14.69	12.89	11.08	12.22	5.85	0.66	8.72
-80.290039	43.634347	9061	346.31	14.95	13.21	11.32	12.51	5.82	0.66	8.76
-80.290025	43.634333	9062	346.33	15.3	13.47	11.52	12.81	5.8	0.65	8.78
-80.290008	43.634321	9063	346.38	15.67	13.93	11.58	13.07	5.77	0.65	8.83
-80.289987	43.634311	9064	346.42	15.97	14.59	11.47	13.28	5.74	0.64	8.87
-80.289961	43.634302	9065	346.43	16.2	15.29	11.35	13.54	5.72	0.64	8.88
-80.289935	43.634301	9066	346.44	16.33	15.83	11.31	13.77	5.72	0.64	8.89
-80.289914	43.634308	9067	346.43	16.39	15.88	11.38	13.89	5.76	0.64	8.88
-80.2899	43.634319	9068	346.37	16.46	15.93	11.43	13.9	5.8	0.63	8.82
-80.289892	43.634333	9069	346.32	16.44	15.7	11.48	13.76	5.85	0.63	8.77
-80.289889	43.63435	9070	346.3	16.35	15.23	11.52	13.52	5.9	0.64	8.75
-80.289893	43.634368	9071	346.27	16.11	14.68	11.54	13.26	5.94	0.64	8.72
-80.289903	43.634384	9072	346.25	15.79	14.14	11.56	12.99	5.98	0.65	8.7
-80.289921	43.634398	9073	346.26	15.45	13.65	11.47	12.76	6.01	0.65	8.71
-80.289941	43.634407	9074	346.23	15.21	13.22	11.35	12.57	6.02	0.65	8.68
-80.289963	43.634411	9075	346.23	15.12	13.12	11.26	12.5	6.01	0.65	8.68
-80.290003	43.634422	9080	346.22	14.86	12.7	10.91	12.16	6	0.66	8.67
-80.290014	43.634428	9081	346.21	14.76	12.49	10.74	12	6	0.66	8.66
-80.290023	43.634435	9082	346.2	14.66	12.27	10.57	11.83	6.01	0.66	8.65
-80.290032	43.634442	9083	346.17	14.49	12.02	10.35	11.61	6.02	0.66	8.62
-80.290038	43.634451	9084	346.17	14.23	11.79	10.09	11.33	6.03	0.66	8.62
